user_id,text,timestamp,latitude,longitude
176630,flood near river,2023-01-01 01:56:00,37.159579224003444,-122.40682303679954
117893,fire in downtown,2023-01-01 01:57:00,37.97915087385217,-121.86973267761931
126105,fire in downtown,2023-01-01 01:58:00,37.143513093824694,-121.93865058748892
182809,emergency in Zone A,2023-01-01 01:59:00,37.10366763192244,-122.3423857523611
111046,flood near river,2023-01-01 02:00:00,37.02824929641497,-121.50437040378404
116286,fire in downtown,2023-01-01 02:01:00,37.61131928072529,-122.2325180108239
187225,fire in downtown,2023-01-01 02:02:00,37.272594897224586,-122.22621180161441
168842,evacuate Zone C,2023-01-01 02:03:00,37.896780623627166,-121.7812091125517
127475,flood near river,2023-01-01 02:04:00,37.665739261467515,-122.27503274581268
146643,evacuate Zone C,2023-01-01 02:05:00,37.21786095148837,-122.27415258584551
153057,evacuate Zone C,2023-01-01 02:06:00,37.446175387711634,-121.73666356882214
117501,flood near river,2023-01-01 02:07:00,37.723266835786895,-121.67528511881902
198235,earthquake felt,2023-01-01 02:08:00,37.60464248686066,-121.7159710148015
193401,earthquake felt,2023-01-01 02:09:00,37.283543162722935,-121.81241457648845
191342,flood near river,2023-01-01 02:10:00,37.68386178530679,-122.00475974864614
144067,emergency in Zone A,2023-01-01 02:11:00,37.59821433134046,-121.53181046970472
105693,evacuate Zone C,2023-01-01 02:12:00,37.750056066263234,-121.66019700953774
141164,earthquake felt,2023-01-01 02:13:00,37.50417295227794,-122.26773329995487
109837,earthquake felt,2023-01-01 02:14:00,37.79813874465392,-121.86755793563692
111753,evacuate Zone C,2023-01-01 02:15:00,37.21302218666667,-122.2811855361784
191505,fire in downtown,2023-01-01 02:16:00,37.18214584569736,-122.01360956665452
145309,flood near river,2023-01-01 02:17:00,37.2132305904111,-122.04317044275457
183975,evacuate Zone C,2023-01-01 02:18:00,37.771864688233336,-122.2559555666122
187230,emergency in Zone A,2023-01-01 02:19:00,37.25526347737193,-122.41430214642402
187511,earthquake felt,2023-01-01 02:20:00,37.457508434321824,-122.3449360155289
122693,earthquake felt,2023-01-01 02:21:00,37.20368923262657,-122.21744328399417
132721,earthquake felt,2023-01-01 02:22:00,37.09150007059263,-122.4046911654018
162226,flood near river,2023-01-01 02:23:00,37.32266486468806,-121.97307984834148
104954,evacuate Zone C,2023-01-01 02:24:00,37.77309601218612,-121.57105532599647
156749,earthquake felt,2023-01-01 02:25:00,37.55439329626492,-121.56979458514813
136898,emergency in Zone A,2023-01-01 02:26:00,37.372131981988915,-121.63303913921843
183275,evacuate Zone C,2023-01-01 02:27:00,37.867695179287296,-121.82263573859984
185947,earthquake felt,2023-01-01 02:28:00,37.66750384298407,-122.0717122331873
123109,earthquake felt,2023-01-01 02:29:00,37.663031508816296,-121.87832160372682
130043,fire in downtown,2023-01-01 02:30:00,37.20971124940507,-122.24109025144477
187295,evacuate Zone C,2023-01-01 02:31:00,37.12141923436086,-121.96225680841927
172346,emergency in Zone A,2023-01-01 02:32:00,37.373773003223285,-121.9966592365915
187770,emergency in Zone A,2023-01-01 02:33:00,37.667934116857325,-121.81870037689394
174555,earthquake felt,2023-01-01 02:34:00,37.27569510590999,-121.60656295321334
103448,flood near river,2023-01-01 02:35:00,37.902611404006606,-121.93901781310065
161125,flood near river,2023-01-01 02:36:00,37.1196044190478,-122.08835104395041
109136,emergency in Zone A,2023-01-01 02:37:00,37.8029899899203,-121.94161174489716
155003,emergency in Zone A,2023-01-01 02:38:00,37.76502232897867,-121.50180507031367
151126,evacuate Zone C,2023-01-01 02:39:00,37.088736009174696,-121.91536959319566
128181,earthquake felt,2023-01-01 02:40:00,37.94765896670741,-122.41084941047824
125767,flood near river,2023-01-01 02:41:00,37.42504651732932,-122.27956736214644
109314,earthquake felt,2023-01-01 02:42:00,37.81774868521965,-122.06523048760107
118833,fire in downtown,2023-01-01 02:43:00,37.361421639765034,-121.95841109041885
102989,earthquake felt,2023-01-01 02:44:00,37.963982717402196,-122.06427739395548
148211,earthquake felt,2023-01-01 02:45:00,37.2813275423618,-122.36629993462381
151071,emergency in Zone A,2023-01-01 02:46:00,37.443557006847435,-122.2617934401651
140600,evacuate Zone C,2023-01-01 02:47:00,37.44899641420425,-122.1333001548741
125852,earthquake felt,2023-01-01 02:48:00,37.965260733208524,-122.33071611848264
120762,earthquake felt,2023-01-01 02:49:00,37.50628670289349,-122.0003670501384
118545,emergency in Zone A,2023-01-01 02:50:00,37.03423964680498,-122.27136310416098
119256,flood near river,2023-01-01 02:51:00,37.98405279890817,-121.90223910006532
182449,emergency in Zone A,2023-01-01 02:52:00,37.8798811091176,-122.1714521258324
197851,earthquake felt,2023-01-01 02:53:00,37.98974021974942,-122.34468425023404
125105,evacuate Zone C,2023-01-01 02:54:00,37.12552980338224,-121.62971991438154
189928,emergency in Zone A,2023-01-01 02:55:00,37.5872093696631,-121.53249267290298
122018,fire in downtown,2023-01-01 02:56:00,37.52428070843973,-121.76652336515724
182547,earthquake felt,2023-01-01 02:57:00,37.561120742305874,-121.61828664809498
107337,emergency in Zone A,2023-01-01 02:58:00,37.18170029096448,-122.37104357268095
184380,emergency in Zone A,2023-01-01 02:59:00,37.86777579840546,-121.52528405588795
112645,flood near river,2023-01-01 03:00:00,37.09619857615235,-122.36552317705862
145165,flood near river,2023-01-01 03:01:00,37.4130891397687,-122.34574421960069
147080,flood near river,2023-01-01 03:02:00,37.239505835413176,-122.01871218756526
156321,earthquake felt,2023-01-01 03:03:00,37.65634391760365,-121.7373999288083
136892,earthquake felt,2023-01-01 03:04:00,37.285507614554014,-122.1373569840723
191063,earthquake felt,2023-01-01 03:05:00,37.999437713832684,-122.22398948525075
171257,emergency in Zone A,2023-01-01 03:06:00,37.31471801215925,-122.3230996210934
169597,evacuate Zone C,2023-01-01 03:07:00,37.541525879607626,-122.07610117774196
172472,earthquake felt,2023-01-01 03:08:00,37.769134264521036,-122.05567447166227
176264,earthquake felt,2023-01-01 03:09:00,37.32619843984617,-121.95737806252085
104272,fire in downtown,2023-01-01 03:10:00,37.96217769405361,-122.09507257036057
146905,fire in downtown,2023-01-01 03:11:00,37.86582099322532,-121.57580281777028
188469,emergency in Zone A,2023-01-01 03:12:00,37.2257442622799,-122.16718509683025
104934,emergency in Zone A,2023-01-01 03:13:00,37.887012775039956,-121.8779279812322
183227,earthquake felt,2023-01-01 03:14:00,37.03327377908711,-122.34385245038365
166599,earthquake felt,2023-01-01 03:15:00,37.54626004433303,-121.77618692473112
176324,emergency in Zone A,2023-01-01 03:16:00,37.8757871854785,-122.42867177863727
133680,evacuate Zone C,2023-01-01 03:17:00,37.97786550417187,-121.51558857793589
172215,earthquake felt,2023-01-01 03:18:00,37.6952337177362,-122.47369462856287
147684,flood near river,2023-01-01 03:19:00,37.68562654488196,-121.72784629325498
126049,earthquake felt,2023-01-01 03:20:00,37.72771494856871,-121.7171580252513
116451,flood near river,2023-01-01 03:21:00,37.570682261252294,-122.44653282648291
114735,fire in downtown,2023-01-01 03:22:00,37.271800023962946,-121.94694899432602
178684,earthquake felt,2023-01-01 03:23:00,37.547004390298035,-122.2604578126658
186725,earthquake felt,2023-01-01 03:24:00,37.56444482190058,-121.86455356256909
180562,evacuate Zone C,2023-01-01 03:25:00,37.14328403253853,-122.28860951234165
189476,emergency in Zone A,2023-01-01 03:26:00,37.29324628126828,-121.59078738743621
126710,flood near river,2023-01-01 03:27:00,37.492726943371224,-122.08341558290566
118973,fire in downtown,2023-01-01 03:28:00,37.199000912351295,-121.70152420310333
185255,earthquake felt,2023-01-01 03:29:00,37.55914456977051,-121.92427473940421
180248,evacuate Zone C,2023-01-01 03:30:00,37.17466016572992,-121.92435069784457
127101,fire in downtown,2023-01-01 03:31:00,37.01105326961791,-122.12063207069528
198078,earthquake felt,2023-01-01 03:32:00,37.40712871114709,-122.23589985677923
192120,flood near river,2023-01-01 03:33:00,37.32847540267997,-121.90816417563703
154922,fire in downtown,2023-01-01 03:34:00,37.26241124192342,-122.05026321596756
150070,fire in downtown,2023-01-01 03:35:00,37.73163939657993,-122.46567296820739
101757,emergency in Zone A,2023-01-01 03:36:00,37.5021306716017,-121.81500749741073
171011,evacuate Zone C,2023-01-01 03:37:00,37.67623028238424,-122.29839914280599
145475,emergency in Zone A,2023-01-01 03:38:00,37.136024832823004,-122.16459943490882
144747,emergency in Zone A,2023-01-01 03:39:00,37.9041961249394,-121.96729282689564
147035,earthquake felt,2023-01-01 03:40:00,37.45673558451261,-122.002250541453
139642,flood near river,2023-01-01 03:41:00,37.63034614060511,-122.17667267526969
170661,earthquake felt,2023-01-01 03:42:00,37.56251108151848,-121.58723655653253
114088,evacuate Zone C,2023-01-01 03:43:00,37.29500364695324,-122.34608288522966
145222,flood near river,2023-01-01 03:44:00,37.38640946086399,-121.66479181603368
124024,evacuate Zone C,2023-01-01 03:45:00,37.94187535259999,-122.43103826337683
161973,emergency in Zone A,2023-01-01 03:46:00,37.57695387299182,-121.55435362599017
128431,flood near river,2023-01-01 03:47:00,37.92702262694759,-122.28974624878018
179030,flood near river,2023-01-01 03:48:00,37.712438637681664,-121.53891455947307
169395,flood near river,2023-01-01 03:49:00,37.21673595623271,-121.51786558596707
143260,emergency in Zone A,2023-01-01 03:50:00,37.870814472465646,-121.59173697361044
189823,fire in downtown,2023-01-01 03:51:00,37.860677720027724,-121.62867561158929
181601,fire in downtown,2023-01-01 03:52:00,37.97459880553583,-121.81697853228864
126727,fire in downtown,2023-01-01 03:53:00,37.22415040648302,-122.3878011187855
134741,emergency in Zone A,2023-01-01 03:54:00,37.15176593376342,-121.67341539304725
190311,earthquake felt,2023-01-01 03:55:00,37.46712193433141,-122.41405092323826
191922,earthquake felt,2023-01-01 03:56:00,37.667343038549845,-121.8504420430644
119938,evacuate Zone C,2023-01-01 03:57:00,37.09617892781297,-121.59584485779897
186132,fire in downtown,2023-01-01 03:58:00,37.07592743928867,-121.63693043070597
126576,fire in downtown,2023-01-01 03:59:00,37.62145092333402,-122.09731170417969
123679,earthquake felt,2023-01-01 04:00:00,37.5683771120834,-121.64448281485457
194571,emergency in Zone A,2023-01-01 04:01:00,37.6072248576856,-121.83842619208892
157212,fire in downtown,2023-01-01 04:02:00,37.43207733374796,-121.98059516317626
110495,earthquake felt,2023-01-01 04:03:00,37.54849158969955,-122.32739656916915
195684,emergency in Zone A,2023-01-01 04:04:00,37.284938846785884,-121.71395727030699
179827,earthquake felt,2023-01-01 04:05:00,37.90236639853932,-121.59821953487146
187717,fire in downtown,2023-01-01 04:06:00,37.026519445200115,-122.47755349861518
109710,fire in downtown,2023-01-01 04:07:00,37.525428187570434,-122.05785002773813
199454,earthquake felt,2023-01-01 04:08:00,37.763930252955696,-122.3417179649556
183811,flood near river,2023-01-01 04:09:00,37.77917383033433,-122.39189049953791
195682,fire in downtown,2023-01-01 04:10:00,37.952289397346554,-122.30114797854394
123658,flood near river,2023-01-01 04:11:00,37.49930313249608,-121.57252177017122
164420,fire in downtown,2023-01-01 04:12:00,37.19101845727127,-121.75572675335249
118457,emergency in Zone A,2023-01-01 04:13:00,37.28839511587661,-122.37802544276315
122156,emergency in Zone A,2023-01-01 04:14:00,37.92504685552192,-121.74167686683596
198789,flood near river,2023-01-01 04:15:00,37.55214634540796,-121.92334869859062
160744,flood near river,2023-01-01 04:16:00,37.43679576298356,-121.79171421120321
114130,flood near river,2023-01-01 04:17:00,37.61484554180692,-121.88155909742801
128282,earthquake felt,2023-01-01 04:18:00,37.610409308137015,-122.36986970319164
185113,earthquake felt,2023-01-01 04:19:00,37.363312850185736,-122.2680234650064
127966,evacuate Zone C,2023-01-01 04:20:00,37.18625105548556,-121.79384366899532
111653,fire in downtown,2023-01-01 04:21:00,37.478830437858306,-121.7612892611153
133241,earthquake felt,2023-01-01 04:22:00,37.744166548288945,-122.20562792156586
180646,evacuate Zone C,2023-01-01 04:23:00,37.226605212542054,-122.22563306063708
172502,emergency in Zone A,2023-01-01 04:24:00,37.78057973069816,-122.18473610718922
175687,flood near river,2023-01-01 04:25:00,37.05997908072042,-121.96979433254018
115346,fire in downtown,2023-01-01 04:26:00,37.609545288259454,-121.55280335379582
128310,fire in downtown,2023-01-01 04:27:00,37.28071973339069,-122.49174078329312
177529,flood near river,2023-01-01 04:28:00,37.66920536194541,-122.01111933446062
112799,flood near river,2023-01-01 04:29:00,37.88927790862168,-122.1527334880689
104989,emergency in Zone A,2023-01-01 04:30:00,37.705255889043364,-122.25963621969913
120559,flood near river,2023-01-01 04:31:00,37.081788361925746,-121.85027981293517
148949,fire in downtown,2023-01-01 04:32:00,37.39837423566854,-122.4115057124067
176108,flood near river,2023-01-01 04:33:00,37.20583731604839,-122.33813649812927
144066,evacuate Zone C,2023-01-01 04:34:00,37.64236733570916,-122.04629129316416
115018,emergency in Zone A,2023-01-01 04:35:00,37.44676882324181,-121.9535441792744
166052,flood near river,2023-01-01 04:36:00,37.486089150452116,-121.93496415359107
149051,flood near river,2023-01-01 04:37:00,37.29832811360917,-122.05856797678543
110073,flood near river,2023-01-01 04:38:00,37.509038774667786,-121.93624230506747
142907,earthquake felt,2023-01-01 04:39:00,37.10553912826762,-121.52257545940533
174497,evacuate Zone C,2023-01-01 04:40:00,37.77234123347565,-122.49799085455047
124438,emergency in Zone A,2023-01-01 04:41:00,37.022018594916794,-122.36411357783253
127407,emergency in Zone A,2023-01-01 04:42:00,37.28065696766145,-121.92434770786596
171070,earthquake felt,2023-01-01 04:43:00,37.101255720634434,-122.36071877969033
143442,earthquake felt,2023-01-01 04:44:00,37.30027696452606,-122.32653738402257
182223,flood near river,2023-01-01 04:45:00,37.01245627747651,-121.81473009458875
175125,evacuate Zone C,2023-01-01 04:46:00,37.73354108493732,-121.66839431554227
170167,fire in downtown,2023-01-01 04:47:00,37.99786898461311,-122.3336621742072
112817,evacuate Zone C,2023-01-01 04:48:00,37.34717985488192,-122.4701209193708
195142,earthquake felt,2023-01-01 04:49:00,37.98424382477653,-121.745849973818
157309,emergency in Zone A,2023-01-01 04:50:00,37.9377270928783,-122.12487905495735
134339,flood near river,2023-01-01 04:51:00,37.14152324129613,-122.36129289930574
148464,fire in downtown,2023-01-01 04:52:00,37.236787238692564,-121.97740569988035
122416,emergency in Zone A,2023-01-01 04:53:00,37.64901375516311,-121.69303435065987
118874,evacuate Zone C,2023-01-01 04:54:00,37.01974528559284,-122.32998021414826
153889,earthquake felt,2023-01-01 04:55:00,37.67762052099736,-122.30363280544339
138415,emergency in Zone A,2023-01-01 04:56:00,37.54067235328924,-122.09712357183454
144519,emergency in Zone A,2023-01-01 04:57:00,37.15351195289766,-121.60751674277284
167801,fire in downtown,2023-01-01 04:58:00,37.08644491113551,-121.85450097239188
117095,evacuate Zone C,2023-01-01 04:59:00,37.072468023806316,-122.22542071282273
196259,emergency in Zone A,2023-01-01 05:00:00,37.111253131336454,-121.56150826071666
186066,flood near river,2023-01-01 05:01:00,37.35005684733965,-121.89205200972538
196240,earthquake felt,2023-01-01 05:02:00,37.21072281657894,-121.58394406396978
128733,evacuate Zone C,2023-01-01 05:03:00,37.08968788069652,-121.86538526929554
106708,flood near river,2023-01-01 05:04:00,37.31569376401799,-122.25845667783
143047,evacuate Zone C,2023-01-01 05:05:00,37.86277186223275,-122.30582420820508
165800,fire in downtown,2023-01-01 05:06:00,37.478998396129825,-121.7724413467268
117485,fire in downtown,2023-01-01 05:07:00,37.59717628289821,-121.7859263292072
106819,fire in downtown,2023-01-01 05:08:00,37.95675689151702,-122.09557650172543
170479,evacuate Zone C,2023-01-01 05:09:00,37.94425327924286,-121.99933739419738
118272,evacuate Zone C,2023-01-01 05:10:00,37.48622330808179,-121.55879870104668
175408,flood near river,2023-01-01 05:11:00,37.586833974952256,-121.5772748354265
155520,earthquake felt,2023-01-01 05:12:00,37.51255126074484,-122.05551960916331
193714,fire in downtown,2023-01-01 05:13:00,37.71464100258953,-121.56532502343633
193691,emergency in Zone A,2023-01-01 05:14:00,37.7259409279407,-122.29258225079805
147825,emergency in Zone A,2023-01-01 05:15:00,37.5840083810457,-122.46807205159938
125006,evacuate Zone C,2023-01-01 05:16:00,37.040160803869014,-122.19518157759137
177018,fire in downtown,2023-01-01 05:17:00,37.51064708338368,-121.76099207752924
153453,earthquake felt,2023-01-01 05:18:00,37.95524906907891,-121.57996087889074
194393,earthquake felt,2023-01-01 05:19:00,37.31437562050316,-121.82836106545544
108522,earthquake felt,2023-01-01 05:20:00,37.44943326462987,-122.24284782649588
148423,flood near river,2023-01-01 05:21:00,37.91765519413138,-121.77524101099935
127768,earthquake felt,2023-01-01 05:22:00,37.76152953117504,-121.87130193765542
188123,emergency in Zone A,2023-01-01 05:23:00,37.44695651048157,-121.69974726702102
116683,earthquake felt,2023-01-01 05:24:00,37.673368866616386,-122.25282750848157
138164,earthquake felt,2023-01-01 05:25:00,37.92179166931669,-122.22896277918271
140590,emergency in Zone A,2023-01-01 05:26:00,37.41894917762899,-122.03961988790783
155574,evacuate Zone C,2023-01-01 05:27:00,37.37654682685986,-121.84730005989029
151089,evacuate Zone C,2023-01-01 05:28:00,37.64727679634628,-122.11246979812995
155279,evacuate Zone C,2023-01-01 05:29:00,37.173409920060195,-121.62418058542013
111985,evacuate Zone C,2023-01-01 05:30:00,37.910329969917605,-121.66680765932627
193090,earthquake felt,2023-01-01 05:31:00,37.26995662061826,-122.22461180984664
104579,evacuate Zone C,2023-01-01 05:32:00,37.04579976738029,-122.22971717580508
108424,evacuate Zone C,2023-01-01 05:33:00,37.735569189685314,-122.24013694066839
142826,fire in downtown,2023-01-01 05:34:00,37.55355979403892,-121.69240249275424
133399,evacuate Zone C,2023-01-01 05:35:00,37.89206177182609,-121.82006668552538
128340,flood near river,2023-01-01 05:36:00,37.33212457574489,-122.27807281025346
133859,evacuate Zone C,2023-01-01 05:37:00,37.78593089841778,-121.62667470384001
150772,fire in downtown,2023-01-01 05:38:00,37.34070785503752,-122.17595161063446
144915,flood near river,2023-01-01 05:39:00,37.47858158146664,-122.23147194666348
111200,fire in downtown,2023-01-01 05:40:00,37.69722884270531,-122.26288929273163
183736,fire in downtown,2023-01-01 05:41:00,37.04196138461014,-121.97623992893436
189217,earthquake felt,2023-01-01 05:42:00,37.58640281375136,-122.37219518264023
106165,fire in downtown,2023-01-01 05:43:00,37.41944863030942,-122.37764862578803
136398,earthquake felt,2023-01-01 05:44:00,37.407136414628035,-121.97336315010143
191944,earthquake felt,2023-01-01 05:45:00,37.51795886347185,-121.73036786020864
